Date,open,high,low,close,volume
2016-02-22 00:00:00-05:00,35.24586312942471,35.53432406593321,34.999745780117486,35.19654083251953,38996000
2016-02-23 00:00:00-05:00,34.94693073720212,35.29318645549646,34.55484208130207,34.66793441772461,40186000
2016-02-24 00:00:00-05:00,34.32267494521966,34.874692355653494,33.9171344051447,34.8527717590332,39272000
2016-02-25 00:00:00-05:00,34.87518830112933,35.17261964977268,34.40562687423276,35.16115951538086,32844000
2016-02-26 00:00:00-05:00,35.30215563322466,35.54378772298014,34.917536034385925,35.12728500366211,44870000
2016-02-29 00:00:00-05:00,34.89063774878652,35.41724526588763,34.75911035357889,34.76359558105469,49622000
2016-03-01 00:00:00-05:00,35.05504161210686,35.81182098388672,34.863229753433615,35.81182098388672,43028000
2016-03-02 00:00:00-05:00,35.821288914210754,35.87110913891802,35.47253973918091,35.81381607055664,32580000
2016-03-03 00:00:00-05:00,35.805344523930785,35.843708416629234,35.174611415568336,35.493465423583984,39160000
2016-03-04 00:00:00-05:00,35.62150801543558,35.69624025666093,35.174612177718934,35.417240142822266,39442000
2016-03-07 00:00:00-05:00,35.2184604201544,35.27779465509513,34.222040581313784,34.63356018066406,59702000
2016-03-08 00:00:00-05:00,34.3062342404741,35.06351157536976,34.14431375104123,34.57427215576172,41526000
2016-03-09 00:00:00-05:00,34.79846835724529,35.15767804420327,34.57576922230585,35.13575744628906,28430000
2016-03-10 00:00:00-05:00,35.27923416423604,35.693745124685,35.042087309319015,35.51339340209961,56670000
2016-03-11 00:00:00-05:00,35.87111296557262,36.215874886946985,35.72787837886946,36.21089172363281,39416000
2016-03-14 00:00:00-04:00,36.21039083345776,36.64333684528678,36.1276878139728,36.393733978271484,34366000
2016-03-15 00:00:00-04:00,36.21587435098162,36.4834105406667,36.1087572470317,36.2861213684082,34420000
2016-03-16 00:00:00-04:00,36.18846945630226,36.74148269487735,36.09580011300402,36.6727294921875,32488000
2016-03-17 00:00:00-04:00,36.69066396631227,37.020480175267764,36.66824543455683,36.756927490234375,37216000
2016-03-18 00:00:00-04:00,36.960197812817164,36.96717272094495,36.46049410871934,36.747962951660156,59614000
2016-03-21 00:00:00-04:00,36.69315841907802,36.99208358684457,36.54449215301892,36.971656799316406,36730000
2016-03-22 00:00:00-04:00,36.740987345103456,37.116636504421905,36.740987345103456,36.9048957824707,25394000
2016-03-23 00:00:00-04:00,36.98510823599241,37.15250602385372,36.67571880954467,36.770877838134766,28642000
2016-03-24 00:00:00-04:00,36.46946101782411,36.755284012516256,36.41914285191456,36.63337326049805,31898000
2016-03-28 00:00:00-04:00,36.707603505130436,36.817210278927,36.49387105643503,36.54518508911133,26026000
2016-03-29 00:00:00-04:00,36.59799849797427,37.22873161288041,36.30754205380839,37.10517501831055,38076000
2016-03-30 00:00:00-04:00,37.37072440413062,37.75833163245404,37.302967069397326,37.392147064208984,35648000
2016-03-31 00:00:00-04:00,37.32838142809729,37.4080930422835,36.91436832768359,37.11415100097656,34376000
2016-04-01 00:00:00-04:00,36.79778191544196,37.38267830561911,36.71806651041464,37.36125564575195,31534000
2016-04-04 00:00:00-04:00,37.36873309048574,37.50524364782966,36.98859866327489,37.13108825683594,22684000
2016-04-05 00:00:00-04:00,36.767893267805896,37.007031898556114,36.63686381682167,36.75792694091797,22646000
2016-04-06 00:00:00-04:00,36.65679359851386,37.178417933427774,36.64632933512035,37.15101623535156,21074000
2016-04-07 00:00:00-04:00,37.13507133915493,37.21627675254674,36.68219645717747,36.8814811706543,29064000
2016-04-08 00:00:00-04:00,37.065325996110325,37.13905857277063,36.64583180299962,36.82518768310547,25816000
2016-04-11 00:00:00-04:00,37.01799112015044,37.116635702373806,36.67073953652759,36.6732292175293,24402000
2016-04-12 00:00:00-04:00,36.76789038170903,37.058346830740675,36.41963912396802,37.02147674560547,27060000
2016-04-13 00:00:00-04:00,37.3238911884274,37.58395832448293,37.07981882741605,37.45143127441406,34142000
2016-04-14 00:00:00-04:00,37.56552119407938,37.72993135598722,37.5005044136791,37.52516555786133,22706000
2016-04-15 00:00:00-04:00,37.56402807507167,37.9137693266355,37.49995775232724,37.81412887573242,36186000
2016-04-18 00:00:00-04:00,37.88686602006093,38.26500864368742,37.72943456188311,38.193267822265625,31176000
2016-04-19 00:00:00-04:00,38.337749068672416,38.35717998500181,37.33236259334548,37.56153869628906,40610000
2016-04-20 00:00:00-04:00,37.76431228908658,37.7708880881509,37.36624078122044,37.49876403808594,30584000
2016-04-21 00:00:00-04:00,37.633779313860224,37.88636980994699,37.34332285954709,37.82110595703125,61210000
2016-04-22 00:00:00-04:00,36.18498477172318,36.674228033545546,35.55275778813245,35.80983352661133,119038000
2016-04-25 00:00:00-04:00,35.67681058373586,36.06690749903543,35.651400632564375,36.02804946899414,39184000
2016-04-26 00:00:00-04:00,36.14114427405683,36.15838199080026,35.02545158790836,35.28023910522461,54892000
2016-04-27 00:00:00-04:00,35.23788435871049,35.32208498996627,34.49430977001508,35.165645599365234,61972000
2016-04-28 00:00:00-04:00,35.28621288799508,35.580656644303374,34.354064863386654,34.42729949951172,57346000
2016-04-29 00:00:00-04:00,34.41135560257994,34.75611750194077,34.32666083684646,34.52644348144531,49754000
2016-05-02 00:00:00-04:00,34.75661551327789,34.90657793136007,34.42630136495561,34.7855110168457,32906000
2016-05-03 00:00:00-04:00,34.718751386186575,34.76707780709243,34.47612340921138,34.49406051635742,30876000
2016-05-04 00:00:00-04:00,34.40089602273945,34.86223582033184,34.32715965246052,34.66046142578125,33870000
2016-05-05 00:00:00-04:00,34.76009766967423,34.99027340540835,34.661453097810636,34.94593048095703,33670000
2016-05-06 00:00:00-04:00,34.79398284115295,35.46556959515332,34.78038272000054,35.42870330810547,36586000
2016-05-09 00:00:00-04:00,35.47254270872147,35.806844160603035,35.37290225096566,35.51738357543945,30206000
2016-05-10 00:00:00-04:00,35.70919698184518,36.045486391998516,35.65787914107477,36.029544830322266,31392000
2016-05-11 00:00:00-04:00,36.04100401128864,36.09430979455676,35.512400997346056,35.63645553588867,33842000
2016-05-12 00:00:00-04:00,35.724639993183835,35.83374884393508,35.32308293243607,35.537811279296875,27214000
2016-05-13 00:00:00-04:00,35.469060446723915,35.70481236115476,35.33603924495326,35.41425704956055,26290000
2016-05-16 00:00:00-04:00,35.32956075774607,35.79538581262227,35.15618391992973,35.69624328613281,26342000
2016-05-17 00:00:00-04:00,35.67132948680081,35.94684025581955,35.079458173855485,35.18507766723633,40024000
2016-05-18 00:00:00-04:00,35.05753290660971,35.452616776375784,34.90608047887831,35.20500564575195,35336000
2016-05-19 00:00:00-04:00,34.99227245510084,35.17362007787063,34.71526785738608,34.8906364440918,33404000
2016-05-20 00:00:00-04:00,34.95540254951058,35.60108136200386,34.900599159141954,35.359947204589844,36568000
2016-05-23 00:00:00-04:00,35.20002571774741,35.44653837054736,35.082946081463696,35.0859375,26614000
2016-05-24 00:00:00-04:00,35.21646062101088,35.919436283238234,35.21646062101088,35.87559509277344,38590000
2016-05-25 00:00:00-04:00,35.90897612771832,36.245269341585974,35.85641534645646,36.133670806884766,32584000
2016-05-26 00:00:00-04:00,36.01410162888631,36.28612305825985,35.885063922125006,36.076377868652344,31526000
2016-05-27 00:00:00-04:00,36.0708920403831,36.56541488486004,36.07039410420513,36.5018424987793,39500000
2016-05-31 00:00:00-04:00,36.45601562877226,36.85408336044484,36.432099484092966,36.654300689697266,42590000
2016-06-01 00:00:00-04:00,36.59501330196999,36.7285324302726,36.402205553424714,36.576080322265625,25072000
2016-06-02 00:00:00-04:00,36.49387533231058,36.51978322028847,36.07886639259669,36.389251708984375,26836000
2016-06-03 00:00:00-04:00,36.33295363583933,36.34391203361653,35.899011726773786,35.987693786621094,24526000
2016-06-06 00:00:00-04:00,36.11573294556612,36.11573294556612,35.60257735072747,35.6992301940918,31306000
2016-06-07 00:00:00-04:00,35.8631412651115,35.96975663064497,35.699229025534336,35.7042121887207,26724000
2016-06-08 00:00:00-04:00,36.06840409960112,36.29807812303101,35.900006637334236,36.28363037109375,31674000
2016-06-09 00:00:00-04:00,36.0141027234966,36.34640865776326,35.98749544251442,36.298580169677734,19778000
2016-06-10 00:00:00-04:00,35.844708198507355,36.16455811378393,35.69325195802499,35.84172058105469,24328000
2016-06-13 00:00:00-04:00,35.697238207133026,36.14213852491499,35.697238207133026,35.789405822753906,25178000
2016-06-14 00:00:00-04:00,35.695739752122215,35.994166958313244,35.528338175447836,35.78491973876953,26122000
2016-06-15 00:00:00-04:00,35.82128999441162,36.0195750268714,35.73709316594065,35.81730270385742,24290000
2016-06-16 00:00:00-04:00,35.6175250690216,35.70421539166602,35.03711003953593,35.39084243774414,39650000
2016-06-17 00:00:00-04:00,35.305643211037655,35.31411572887546,34.29935972074573,34.46217346191406,68048000
2016-06-20 00:00:00-04:00,34.813413834582526,34.9982508085513,34.54637556919629,34.56132125854492,41650000
2016-06-21 00:00:00-04:00,34.79497743020045,35.012697192848535,34.47662133598458,34.672420501708984,29312000
2016-06-22 00:00:00-04:00,34.82785765834172,34.917535585355886,34.53002720137591,34.748146057128906,23686000
2016-06-23 00:00:00-04:00,34.747651711597705,34.97184465178033,34.22701946430609,34.967857360839844,43428000
2016-06-24 00:00:00-04:00,33.637635607290726,34.34659033410167,33.55194496755351,33.64012908935547,88980000
2016-06-27 00:00:00-04:00,33.42987982456549,33.49464953705222,33.04546169825416,33.29336929321289,52580000
2016-06-28 00:00:00-04:00,33.82695849990127,33.89471203455247,33.529527134602176,33.88026428222656,43476000
2016-06-29 00:00:00-04:00,34.02773700188879,34.24839116387375,33.94851953121768,34.083038330078125,38652000
2016-06-30 00:00:00-04:00,34.150791646067006,34.49206800318397,34.060117841990326,34.48110580444336,31954000
2016-07-01 00:00:00-04:00,34.48608764007197,34.907075586319216,34.48259828568345,34.835330963134766,26894000
2016-07-05 00:00:00-04:00,34.678397792333534,34.72223898397471,34.32068194827669,34.62309646606445,29252000
2016-07-06 00:00:00-04:00,34.37549036799008,34.95839509199292,34.33114743262344,34.76359558105469,28238000
2016-07-07 00:00:00-04:00,34.77903503905267,34.7850140746237,34.28755299365843,34.643524169921875,26084000
2016-07-08 00:00:00-04:00,34.84977975741869,35.159169189123645,34.69708058743634,35.15518569946289,31504000
2016-07-11 00:00:00-04:00,35.27575060617347,35.697236497958876,35.235394967432356,35.62649154663086,22236000
2016-07-12 00:00:00-04:00,35.82726795329481,36.01758219996782,35.66734301741591,35.90299606323242,26738000
2016-07-13 00:00:00-04:00,36.05146564749278,36.07039862774865,35.71417656177012,35.72065353393555,18718000
2016-07-14 00:00:00-04:00,35.94982695742629,35.98121594343135,35.77296457926986,35.91844177246094,19004000
2016-07-15 00:00:00-04:00,36.156585974580366,36.15708391080377,35.82403299606289,35.86363983154297,25586000
2016-07-18 00:00:00-04:00,36.00612822708956,36.674723516702045,35.93040011218803,36.55764389038086,25910000
2016-07-19 00:00:00-04:00,36.363837359400534,36.71756589102069,36.31949823429604,36.71607208251953,24550000
2016-07-20 00:00:00-04:00,36.73450525316473,36.97364383651406,36.72304511982718,36.926815032958984,25794000
2016-07-21 00:00:00-04:00,36.88546299466289,36.95172270990571,36.65982190494514,36.79927062988281,20526000
2016-07-22 00:00:00-04:00,36.960194773321135,37.028947976503815,36.6961441586211,37.0040397644043,25196000
2016-07-25 00:00:00-04:00,36.900916157839504,36.99756900747363,36.74298293846331,36.856075286865234,20648000
2016-07-26 00:00:00-04:00,36.81970561074715,36.95173093552691,36.5820607863516,36.788818359375,23734000
2016-07-27 00:00:00-04:00,36.781840418149955,37.08973223815451,36.71806657360246,36.95571517944336,30250000
2016-07-28 00:00:00-04:00,37.21826924113097,37.29847877551735,36.832653789349195,37.16197204589844,70604000
2016-07-29 00:00:00-04:00,38.49717728965357,38.788131675591444,38.20123974065082,38.301876068115234,76830000
2016-08-01 00:00:00-04:00,37.91825212818204,38.88178898655334,37.91825212818204,38.50564193725586,54010000
2016-08-02 00:00:00-04:00,38.29689288654552,38.65311108884307,38.255043443469674,38.41546630859375,35690000
2016-08-03 00:00:00-04:00,38.221666569299565,38.522085544449006,38.20372946287046,38.520591735839844,25748000
2016-08-04 00:00:00-04:00,38.47276067892007,38.56492828383461,38.30212441531797,38.4423713684082,22806000
2016-08-05 00:00:00-04:00,38.55048394066875,39.01182754427258,38.47874311549001,38.97097396850586,36024000
2016-08-08 00:00:00-04:00,38.960009536818774,38.99139852168536,38.765259472805184,38.948055267333984,22158000
2016-08-09 00:00:00-04:00,38.91517368441772,39.30576852399441,38.888767861621496,39.072608947753906,26378000
2016-08-10 00:00:00-04:00,39.04719788962677,39.19974881262068,38.99877264522197,39.09353256225586,15728000
2016-08-11 00:00:00-04:00,39.10947784943327,39.34612679595752,39.0083397783252,39.10200500488281,19502000
2016-08-12 00:00:00-04:00,38.935103274171524,39.02951350003224,38.88029988273663,39.02079391479492,14810000
2016-08-15 00:00:00-04:00,39.04720126388534,39.233532041837,38.865853649269695,38.981937408447266,18764000
2016-08-16 00:00:00-04:00,38.875315510449475,38.90919417688493,38.53374268402856,38.71788024902344,20560000
2016-08-17 00:00:00-04:00,38.726850659015305,38.90072541674886,38.53802641233968,38.85588455200195,18484000
2016-08-18 00:00:00-04:00,38.860871184863214,39.00286283469392,38.710908754175485,38.73582077026367,14388000
2016-08-19 00:00:00-04:00,38.61126979308974,38.71589342285588,38.51810629933613,38.63219451904297,17230000
2016-08-22 00:00:00-04:00,38.525075675760775,38.58834778079247,38.364648998783274,38.46927261352539,19028000
2016-08-23 00:00:00-04:00,38.63517550380176,38.68300398363237,38.45108736053892,38.46578598022461,18564000
2016-08-24 00:00:00-04:00,38.39105563225143,38.5863530505645,38.2161850011321,38.34422302246094,21440000
2016-08-25 00:00:00-04:00,38.212696441895936,38.45632408469974,38.02262925021544,38.332767486572266,18538000
2016-08-26 00:00:00-04:00,38.31234108290614,38.665073774241236,38.155403752117614,38.3392448425293,23334000
2016-08-29 00:00:00-04:00,38.29938514900591,38.61076631230015,38.19351479327794,38.46927261352539,16952000
2016-08-30 00:00:00-04:00,38.32878393892185,38.58466615886956,38.204729392472366,38.31682586669922,22600000
2016-08-31 00:00:00-04:00,38.213195341531886,38.31682309086051,38.13198992625636,38.21519088745117,24972000
2016-09-01 00:00:00-04:00,38.324794547356674,38.41297486355965,38.07817930120102,38.30137634277344,18502000
2016-09-02 00:00:00-04:00,38.512124116271856,38.55745911827934,38.2829480220288,38.43490219116211,21454000
2016-09-06 00:00:00-04:00,38.53404284867007,38.96001015722835,38.41198006263566,38.864356994628906,28856000
2016-09-07 00:00:00-04:00,38.86037226085831,38.996384871329035,38.671053866936184,38.877811431884766,17874000
2016-09-08 00:00:00-04:00,38.79012124907625,38.87780742932717,38.5405183881574,38.62720489501953,25406000
2016-09-09 00:00:00-04:00,38.36714588358242,38.52383235149909,37.847015380859375,37.847015380859375,37710000
2016-09-12 00:00:00-04:00,37.62132568939347,38.37661134548027,37.5650284857383,38.31333923339844,26220000
2016-09-13 00:00:00-04:00,38.0871476030343,38.17383791549363,37.65470331625844,37.848506927490234,27900000
2016-09-14 00:00:00-04:00,37.844521138432924,38.24657612875245,37.819612924284364,37.988006591796875,21748000
2016-09-15 00:00:00-04:00,38.00793548041734,38.55148037870317,37.86196034580962,38.44984817504883,26102000
2016-09-16 00:00:00-04:00,38.34970540892669,38.34970540892669,38.09611903874176,38.30636215209961,40986000
2016-09-19 00:00:00-04:00,38.482725723143716,38.5614452555903,38.08520538792743,38.14793014526367,23456000
2016-09-20 00:00:00-04:00,38.31234013727406,38.52806434410733,38.28892193171499,38.43240737915039,19572000
2016-09-21 00:00:00-04:00,38.49468634923507,38.71888308948096,38.27751773188415,38.67205047607422,23356000
2016-09-22 00:00:00-04:00,38.86036815431184,39.351105158805225,38.78264829984438,39.21957778930664,29724000
2016-09-23 00:00:00-04:00,39.188688469603726,39.30527015696597,39.067127420289005,39.20413589477539,28238000
2016-09-26 00:00:00-04:00,38.99688230313284,38.99688230313284,38.515111906119024,38.57190704345703,30664000
2016-09-27 00:00:00-04:00,38.63617865953484,39.15879882949021,38.57679121327986,39.01033401489258,23064000
2016-09-28 00:00:00-04:00,38.75325811524039,38.9505472855332,38.60977266345665,38.93809127807617,22196000
2016-09-29 00:00:00-04:00,38.93211466929263,39.14933650588908,38.57300760982798,38.61176681518555,26294000
2016-09-30 00:00:00-04:00,38.677528559858324,38.90720258078492,38.565926234152876,38.7253532409668,31706000
2016-10-03 00:00:00-04:00,38.57390094840877,38.66432388139344,38.337248217834734,38.48970031738281,25576000
2016-10-04 00:00:00-04:00,38.66258152373051,38.796104453675085,38.506145925210845,38.68251037597656,24028000
2016-10-05 00:00:00-04:00,38.825991541912096,38.96349794648981,38.64364807551442,38.68450164794922,29224000
2016-10-06 00:00:00-04:00,38.81054906194918,38.884281628141885,38.638168114974995,38.70392990112305,21414000
2016-10-07 00:00:00-04:00,38.84343366745649,38.84343366745649,38.39952543583201,38.61525344848633,18664000
2016-10-10 00:00:00-04:00,38.74628147244359,39.32769229677412,38.654607998412935,39.156307220458984,23498000
2016-10-11 00:00:00-04:00,39.192178848652816,39.472171039288696,38.889266388277655,39.01332092285156,27450000
2016-10-12 00:00:00-04:00,39.047697773722604,39.265417531386056,38.96300300530387,39.1662712097168,18748000
2016-10-13 00:00:00-04:00,38.921157130816965,38.921157130816965,38.51162926608238,38.770198822021484,27306000
2016-10-14 00:00:00-04:00,38.94257578332843,39.057161927313906,38.661085984383675,38.787132263183594,17050000
2016-10-17 00:00:00-04:00,38.850404769680765,39.15181959254548,38.73581483468993,38.858375549316406,21860000
2016-10-18 00:00:00-04:00,39.251467614206554,39.937004142291386,39.137626473034196,39.62063980102539,41138000
2016-10-19 00:00:00-04:00,39.769103942665474,40.08596621479685,39.758643481389285,39.931522369384766,35336000
2016-10-20 00:00:00-04:00,40.02119806629199,40.05457879514449,39.65899701273304,39.70582962036133,35150000
2016-10-21 00:00:00-04:00,39.60768535286369,39.83187827784137,39.5578651252064,39.825401306152344,25324000
2016-10-24 00:00:00-04:00,40.10091500120012,40.61307473309469,40.09693151127845,40.509944915771484,33950000
2016-10-25 00:00:00-04:00,40.68780205543775,40.68780205543775,40.11286821751079,40.238914489746094,31528000
2016-10-26 00:00:00-04:00,40.172656394837695,40.20453951580248,39.67345064748561,39.810455322265625,32954000
2016-10-27 00:00:00-04:00,39.90661189141587,40.030666429138854,39.43331401084501,39.625125885009766,54984000
2016-10-28 00:00:00-04:00,40.27279622857981,40.6285203422565,39.53743946068589,39.626121520996094,85398000
2016-10-31 00:00:00-04:00,39.63109618369465,39.70034732017406,39.05965172421949,39.08655548095703,48546000
2016-11-01 00:00:00-04:00,39.004351758084944,39.33316828323261,38.63816721348537,39.04022216796875,48128000
2016-11-02 00:00:00-04:00,38.77069165149581,38.94257466357143,38.03583285875825,38.297393798828125,37448000
2016-11-03 00:00:00-04:00,38.22515387135611,38.359672673128706,37.815626032368236,37.970069885253906,38864000
2016-11-04 00:00:00-04:00,37.39862475120957,38.380098848077175,37.3936910015088,37.96459197998047,42696000
2016-11-07 00:00:00-05:00,38.58635087002452,39.11893731451615,38.48920010255498,38.98591613769531,31702000
2016-11-08 00:00:00-05:00,39.02976093860188,39.639223462501576,38.869835989708236,39.38399124145508,27338000
2016-11-09 00:00:00-05:00,38.85738370499066,39.41971333413445,38.445362393722654,39.12491989135742,52142000
2016-11-10 00:00:00-05:00,39.41686784907898,39.41686784907898,37.474350373717165,37.99148941040039,94904000
2016-11-11 00:00:00-05:00,37.69156930591757,37.9028120856473,37.38467336286082,37.56602096557617,48636000
2016-11-14 00:00:00-05:00,37.64473328057805,37.75683353239158,36.246756628808306,36.6722297668457,73088000
2016-11-15 00:00:00-05:00,37.21478120577967,38.083957324586805,37.21478120577967,37.788719177246094,47680000
2016-11-16 00:00:00-05:00,37.62480730525478,38.18081197726816,37.39114979793642,38.0871467590332,29452000
2016-11-17 00:00:00-05:00,38.208714494328525,38.49667747640343,38.07469362835908,38.42344284057617,26080000
2016-11-18 00:00:00-05:00,38.43041526231559,38.61126492819918,37.863950123137265,37.89085388183594,30942000
2016-11-21 00:00:00-05:00,37.993985157796075,38.3472157868531,37.89384296309968,38.322303771972656,26612000
2016-11-22 00:00:00-05:00,38.493192303212915,38.70891652404722,38.21269836177713,38.27597427368164,31862000
2016-11-23 00:00:00-05:00,38.249068108096395,38.27661804385949,37.62730163565488,37.913272857666016,29568000
2016-11-25 00:00:00-05:00,38.0761906739475,38.113056959428626,37.88985989958209,37.94765090942383,11748000
2016-11-28 00:00:00-05:00,37.86394762388307,38.83695289544857,37.85398509959728,38.274471282958984,43764000
2016-11-29 00:00:00-05:00,38.43838737656431,38.78563896864389,38.274475137707434,38.40401077270508,32332000
2016-11-30 00:00:00-05:00,38.365651990662315,38.5111291915116,37.60637906252896,37.76630401611328,47858000
2016-12-01 00:00:00-05:00,37.736409182614935,37.856476420605865,36.719311809860564,37.26211166381836,60358000
2016-12-02 00:00:00-05:00,37.096207971263134,37.565024394556524,37.02197366786421,37.39065170288086,29050000
2016-12-05 00:00:00-05:00,37.74986159524258,38.05825134317249,37.51022125101779,37.989498138427734,27884000
2016-12-06 00:00:00-05:00,38.09960661896272,38.30387450862278,37.73143028237446,37.81961441040039,33814000
2016-12-07 00:00:00-05:00,37.9137695053859,38.429916470075426,37.654702051192736,38.42144775390625,35220000
2016-12-08 00:00:00-05:00,38.48571735670192,38.76969683625378,38.224156409500004,38.682010650634766,29762000
2016-12-09 00:00:00-05:00,38.86037422301081,39.33018657847666,38.81159927664842,39.323211669921875,36438000
2016-12-12 00:00:00-05:00,39.11146737197856,39.42085680253105,39.07734163720659,39.32221221923828,42082000
2016-12-13 00:00:00-05:00,39.552880253294845,40.07500625133033,39.52498062292895,39.6624870300293,42904000
2016-12-14 00:00:00-05:00,39.72725492660264,40.05607527322349,39.55836332742795,39.7108154296875,34084000
2016-12-15 00:00:00-05:00,39.724265800974095,40.006253526138,39.50405637250758,39.74967575073242,32530000
2016-12-16 00:00:00-05:00,39.8767223809087,39.89944119718115,39.373031362082024,39.398441314697266,48876000
2016-12-19 00:00:00-05:00,39.369544086433,39.740210091040716,39.17274904841338,39.56782913208008,24642000
2016-12-20 00:00:00-05:00,39.695373699570126,39.78953306073004,39.521498928986446,39.67843246459961,19020000
2016-12-21 00:00:00-05:00,39.64953588380875,39.69118767823832,39.21410016429163,39.58576583862305,24226000
2016-12-22 00:00:00-05:00,39.476159594154204,39.523988078957686,39.28783707332542,39.421356201171875,19444000
2016-12-23 00:00:00-05:00,39.40341775077917,39.49509122746744,39.22306601672557,39.354095458984375,12468000
2016-12-27 00:00:00-05:00,39.39245920361317,39.75017505311877,39.24185060617443,39.4358024597168,15782000
2016-12-28 00:00:00-05:00,39.54292331822248,39.56932534273404,39.01980137387623,39.111968994140625,23076000
2016-12-29 00:00:00-05:00,39.02627433398958,39.15580996612719,38.806562835869045,38.99937057495117,14886000
2016-12-30 00:00:00-05:00,38.99737964473001,38.99887345336563,38.382588066735615,38.45283508300781,35400000
2017-01-03 00:00:00-05:00,38.80108251163769,39.34014597349683,38.651123890164925,39.1662712097168,33146000
2017-01-04 00:00:00-05:00,39.27687258967819,39.42534119873461,39.01780512968183,39.20413589477539,21460000
2017-01-05 00:00:00-05:00,39.163282775921274,39.58177724717545,39.11047113029362,39.558860778808594,26704000
2017-01-06 00:00:00-05:00,39.62063991877325,40.25037718487616,39.46838546921225,40.16318893432617,32804000
2017-01-09 00:00:00-05:00,40.175642900733514,40.35330349118094,39.997780855187806,40.1880989074707,25492000
2017-01-10 00:00:00-05:00,40.24838229572888,40.31165439901919,40.031658427333845,40.095428466796875,23536000
2017-01-11 00:00:00-05:00,40.1058981128177,40.262835452200655,39.92504843081562,40.250877380371094,21318000
2017-01-12 00:00:00-05:00,40.21251067810076,40.22496668530085,39.815438863590785,40.17365264892578,27062000
2017-01-13 00:00:00-05:00,40.22944935430064,40.41597776518395,40.19008959038369,40.2493782043457,21984000
2017-01-17 00:00:00-05:00,40.20952641449033,40.21251403196845,39.875228743264216,40.08646774291992,27242000
2017-01-18 00:00:00-05:00,40.14624863302743,40.16592661457994,39.90611035979144,40.159202575683594,25888000
